CRASH DATE,CRASH TIME,ZIP CODE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2022-07-06,1900-01-01 15:53:00,11237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,1,9,9,7
2022-07-06,1900-01-01 10:30:00,11233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-06,1900-01-01 17:40:00,10304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-06,1900-01-01 23:53:00,10012.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,3,9,9,7
2022-07-06,1900-01-01 12:07:00,10304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-06,1900-01-01 00:00:00,11385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-06,1900-01-01 14:25:00,11233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-06,1900-01-01 18:18:00,11238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,5,3,9,9,7
2022-07-06,1900-01-01 15:00:00,10013.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-06,1900-01-01 12:30:00,10301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-06,1900-01-01 18:00:00,11419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-06,1900-01-01 16:59:00,11691.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,9,9,9,7
2022-07-06,1900-01-01 10:00:00,11385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-06,1900-01-01 09:50:00,11215.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-06,1900-01-01 21:40:00,10026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,5,9,9,7
2022-07-06,1900-01-01 18:00:00,10301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-06,1900-01-01 21:17:00,11691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-06,1900-01-01 07:40:00,11201.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-06,1900-01-01 08:01:00,10036.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,10,6,4,2,3,0,9,9,7
2022-07-06,1900-01-01 18:40:00,10010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-06,1900-01-01 07:49:00,10451.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-06,1900-01-01 08:20:00,11214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,8,7
2022-07-06,1900-01-01 09:05:00,10475.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-06,1900-01-01 15:30:00,11354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-06,1900-01-01 20:20:00,10467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-06,1900-01-01 19:42:00,10452.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2022-07-06,1900-01-01 15:00:00,11206.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,10,6,4,2,0,9,9,9,7
2022-07-06,1900-01-01 14:13:00,10309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,7,9,9,7
2022-07-06,1900-01-01 09:56:00,10039.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,10,6,4,2,3,9,9,9,7
2022-07-06,1900-01-01 16:50:00,11368.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,6,3,9,9,7
2022-07-07,1900-01-01 16:37:00,11366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,1,9,9,7
2022-07-07,1900-01-01 01:00:00,10463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 14:30:00,10453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 00:10:00,11428.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 19:50:00,10459.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,9,9,9,7
2022-07-07,1900-01-01 18:43:00,11427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,1,3,9,9,7
2022-07-07,1900-01-01 19:50:00,10310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,3,9,7
2022-07-07,1900-01-01 21:00:00,11379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 13:00:00,11207.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 17:00:00,11211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 18:30:00,11226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 15:15:00,11228.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,3,3,9,7
2022-07-07,1900-01-01 08:15:00,10472.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,6,4,2,0,3,9,9,7
2022-07-07,1900-01-01 19:31:00,11364.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 15:18:00,10026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 17:13:00,10022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,6,3,9,7
2022-07-07,1900-01-01 05:50:00,10037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,0,9,9,7
2022-07-07,1900-01-01 09:09:00,11210.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 23:05:00,11354.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 22:00:00,11368.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,0,3,9,9,7
2022-07-07,1900-01-01 16:35:00,11212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 13:45:00,11358.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 20:36:00,10019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 13:43:00,11234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,6,4,2,3,3,3,3,7
2022-07-07,1900-01-01 12:53:00,11211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 12:00:00,11207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 10:00:00,11101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 15:00:00,10016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 22:45:00,10465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 04:30:00,10457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 13:45:00,11215.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 11:20:00,11203.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,7,9,9,7
2022-07-07,1900-01-01 18:00:00,11208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,7,9,9,7
2022-07-07,1900-01-01 09:10:00,11215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 10:50:00,11375.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 01:09:00,10310.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 19:05:00,10019.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,10,6,4,2,0,3,9,9,7
2022-07-07,1900-01-01 09:00:00,11215.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 11:00:00,10456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,9,9,9,7
2022-07-07,1900-01-01 05:47:00,10456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 11:00:00,11101.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,9,2,9,9,7
2022-07-07,1900-01-01 09:00:00,11354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 22:00:00,11203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,7,9,9,9,7
2022-07-07,1900-01-01 08:20:00,11234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2022-07-07,1900-01-01 09:55:00,10457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,3,9,9,7
2022-07-07,1900-01-01 12:42:00,11223.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 16:13:00,11364.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3,10,6,4,2,3,3,3,3,3
2022-07-07,1900-01-01 11:10:00,10451.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,0,7,9,9,7
2022-07-07,1900-01-01 03:29:00,11212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 14:30:00,11211.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,2,9,9,7
2022-07-07,1900-01-01 14:30:00,11368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 00:55:00,11206.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,4,9,9,9,7
2022-07-07,1900-01-01 07:05:00,11236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,7,9,9,7
2022-07-07,1900-01-01 15:50:00,11375.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 21:23:00,11206.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 09:30:00,10460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2022-07-07,1900-01-01 19:29:00,11210.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 17:50:00,11370.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 15:35:00,11434.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 12:30:00,11412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 09:40:00,10466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 02:00:00,11215.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 12:50:00,10009.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 12:20:00,11205.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,9,3,9,9,7
2022-07-07,1900-01-01 19:00:00,11419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 01:40:00,10032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 18:30:00,10455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,5,9,9,7
2022-07-07,1900-01-01 10:15:00,11219.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 22:30:00,10016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 05:42:00,10031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 15:30:00,11208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 20:28:00,10039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 00:35:00,11249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 19:55:00,11106.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 13:15:00,11362.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 00:25:00,11212.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 22:32:00,10032.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 11:53:00,11218.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,4,9,9,7
2022-07-07,1900-01-01 19:55:00,11249.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,0,3,9,9,7
2022-07-07,1900-01-01 11:35:00,10035.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,4,6,4,2,3,7,9,9,7
2022-07-07,1900-01-01 16:30:00,11203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 15:20:00,11417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 19:30:00,11372.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 22:38:00,11105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 17:45:00,11432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2022-07-07,1900-01-01 00:08:00,11203.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 17:30:00,11226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,3,9,9,7
2022-07-07,1900-01-01 14:35:00,11355.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 20:20:00,11414.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 14:20:00,11106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 16:49:00,11234.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3,2,6,4,2,3,3,3,3,3
2022-07-07,1900-01-01 20:42:00,11226.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 19:30:00,11423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 18:25:00,11217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,7,3,9,9,7
2022-07-07,1900-01-01 01:35:00,10002.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,0,0,9,9,7
2022-07-07,1900-01-01 21:25:00,10467.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 13:27:00,11385.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,9,9,9,7
2022-07-07,1900-01-01 08:00:00,10463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 11:00:00,10464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,7,3,9,9,7
2022-07-07,1900-01-01 11:00:00,11231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,7,3,9,9,7
2022-07-07,1900-01-01 23:49:00,11429.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,2,9,9,7
2022-07-07,1900-01-01 19:10:00,10301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 15:30:00,11215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 22:45:00,11204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 04:20:00,11418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 22:05:00,11215.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,2,6,4,2,3,0,9,9,7
2022-07-07,1900-01-01 17:12:00,11218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 18:00:00,11212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 22:00:00,11233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 16:40:00,10034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,3,7
2022-07-07,1900-01-01 09:16:00,11232.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 12:28:00,10304.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 11:00:00,11228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,7,9,9,7
2022-07-07,1900-01-01 13:30:00,10309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2022-07-07,1900-01-01 09:00:00,10470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 16:51:00,10016.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,4,9,9,7
2022-07-07,1900-01-01 21:15:00,10022.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,6,5,4,2,0,0,0,9,7
2022-07-07,1900-01-01 14:57:00,11212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,7,3,9,9,7
2022-07-07,1900-01-01 00:20:00,10026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 14:20:00,11233.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,2,6,4,2,0,3,9,9,7
2022-07-07,1900-01-01 16:24:00,10309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 03:20:00,10033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 22:30:00,11103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 07:25:00,11237.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,4,9,9,7
2022-07-07,1900-01-01 18:30:00,10457.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,0,3,9,9,7
2022-07-07,1900-01-01 22:40:00,11214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 11:05:00,10457.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 00:00:00,10012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 20:29:00,11378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,3,9,9,7
2022-07-07,1900-01-01 20:15:00,10027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,6,4,2,3,3,9,9,7
2022-07-07,1900-01-01 15:30:00,11434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,2,9,9,7
2022-07-07,1900-01-01 19:39:00,11415.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,10,6,4,2,3,9,9,9,7
2022-07-07,1900-01-01 17:15:00,11205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,0,9,9,9,7
2022-07-07,1900-01-01 15:45:00,10010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-08,1900-01-01 00:00:00,11206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-08,1900-01-01 20:00:00,10462.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-08,1900-01-01 18:30:00,11360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-08,1900-01-01 19:51:00,10468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2022-07-08,1900-01-01 04:00:00,10462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-08,1900-01-01 00:28:00,10022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,6,9,9,9,7
2022-07-08,1900-01-01 16:17:00,11220.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,2,3,9,9,7
2022-07-08,1900-01-01 04:55:00,11369.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-08,1900-01-01 04:40:00,11236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-08,1900-01-01 12:34:00,11379.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-08,1900-01-01 17:06:00,10010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2022-07-08,1900-01-01 09:30:00,11103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2022-07-08,1900-01-01 22:00:00,11365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
